19.300066667,44.423933333,"Kostajnik Boranja (Krupanj Kostajnik) 748"
19.1807,44.356566667,"Lađa Boranja 730"
19.2794,44.43205,"Glavica Boranja (Krupanj Kostajnik) 701"
19.1682,44.3675,"Bobije Boranja 662"
19.284016667,44.443616667,"Lisina Boranja (Zajača) 656"
19.144483333,44.36615,"Jastrebovac Boranja 592"
19.137066667,44.361783333,"Kameni šanac Boranja 591"
19.23545,44.426866667,"Veliki Cip Boranja (Zajača Gornja Borina) 578"
19.2549,44.464566667,"Velika Bobija Boranja (Zajača) 550"
19.335833333,44.429166667,"Visoka glava Boranja (Krupanj Stolice) 534"
19.130616667,44.376483333,"Runjeva glava Boranja (Mali Zvornik) 524"
19.493566667,44.6033,"Kosanin grad (Šančine) Cer 687"
19.5238,44.588133333,"Trojanov grad Cer 607"
19.428966667,44.620733333,"Kumovac Cer 593"
19.4386,44.639683333,"Grabovac Cer 502"
19.736333333,44.098133333,"Lisina Crna gora 1126"
19.6835,44.057933333,"Kik Crna gora 1045"
19.672133333,44.069066667,"Pliš Crna gora 1042"
19.662366667,44.083566667,"Šarampov Crna gora 1038"
19.712,44.094583333,"Zvečan Crna gora 1036"
19.7649,44.088166667,"Gredina Crna gora 1003"
19.75385,44.081416667,"Drenova stena Crna gora 993"
19.750883333,44.032666667,"Cerje Crna gora 913"
20.04965,44.013933333,"Zajačica Crna gora 896"
19.736633333,44.032566667,"Rajkovac Crna gora 856"
19.857933333,44.0862,"Vis  Crna gora 853"
19.8037,44.067616667,"Vilino kolo Crna gora 843"
19.820333333,44.058833333,"Ivančevica Crna gora 826"
19.714266667,44.080616667,"Kafta Crna gora 822"
19.9984,44.0378,"Veliko brdo Crna gora 818"
19.79065,44.059133333,"Karaula Crna gora 807"
19.786616667,44.016633333,"Jastrebovac Crna gora 771"
19.8861,44.057016667,"Suva česma Crna gora 712"
19.9211,44.043916667,"Veliki Glogovac Crna gora 682"
19.90535,44.048,"Ridovi Crna gora 651"
20.101816667,43.940083333,"Crna gora (Jelen do  G. Dobrinja) 787"
20.07,43.987616667,"Maovsko brdo Crna gora (Ježevica Duškovci) 831"
20.089033333,43.984483333,"Borova glava Crna gora (Ježevica Duškovci) 768"
20.06005,43.978,"Golo brdo Crna gora (Ježevica Duškovci) 694"
20.029116667,43.99345,"Mandića brdo Crna gora (Ježevica Duškovci) 680"
20.107216667,43.964016667,"Šiljkovica Crna gora (Požega Gornja Dobrinja) 813"
19.91655,43.9673,"Šarampov Crnokosa 809"
19.937333333,43.956583333,"Crnokosa 796"
19.9601,43.941216667,"Bobija Crnokosa 777"
19.957266667,43.9525,"Kamalj Crnokosa 765"
19.9495,43.920783333,"Mala Crnokosa Crnokosa 719"
19.939516667,43.926616667,"Litica Crnokosa 714"
19.977316667,43.903916667,"Bobija Crnokosa 665"
19.915933333,43.980366667,"Gradina Crnokosa (Kosjerić) 772"
19.833366667,43.980533333,"Grad Drmanovina 1022"
19.847916667,43.986666667,"Rust Drmanovina 1005"
19.817883333,43.976216667,"Drmanovina 925"
19.849733333,43.975833333,"Smet Drmanovina 919"
19.870016667,43.997666667,"Vučja gora Drmanovina 883"
19.889466667,43.98225,"Palež Drmanovina Crnokosa (Kosjerić) 821"
19.8617,44.002616667,"Cikotska stena Drmanovina Crna gora 784"
20.1382,43.9903,"Gojna gora 793"
20.1671,43.97465,"Gojna gora 739"
19.177383333,44.488516667,"Crni vrh Gučevo 779"
19.19055,44.476633333,"Gučevo 725"
19.210266667,44.464683333,"Kulište Gučevo 699"
19.666833333,44.176333333,"Jablanik 1274"
19.293333333,44.343816667,"Košutnja stopa Jagodnja 939"
19.292733333,44.330016667,"Mačkov kamen Jagodnja 924"
19.296016667,44.320966667,"Perunika Jagodnja 918"
19.269733333,44.357266667,"Orašac Jagodnja 825"
19.22995,44.3284,"Čavčići Jagodnja 806"
19.27705,44.3001,"Lipnik Jagodnja 773"
19.3309,44.290166667,"Bodnjik Jagodnja 764"
19.221516667,44.316083333,"Mioljača brdo Jagodnja 722"
19.224883333,44.3067,"Goleš Jagodnja 717"
